Used config:
time:  378.81036376953125
time:  377.41363525390625
time:  377.6102294921875
time:  377.9154052734375
time:  376.458251953125
time:  377.06341552734375
time:  378.29119873046875
time:  377.61126708984375
time:  377.1545715332031
time:  376.658935546875
time:  377.6634826660156
time:  376.7633972167969
time:  377.4341125488281
time:  377.17913818359375
time:  378.0126647949219
time:  377.0050048828125
time:  376.6067199707031
time:  378.0915222167969
time:  376.816650390625
time:  377.175048828125
time:  376.6773681640625
time:  377.49957275390625
time:  377.14227294921875
time:  376.6446228027344
time:  378.05670166015625
time:  378.42431640625
time:  377.4842834472656
time:  377.4064636230469
time:  377.523193359375
time:  377.3798522949219
time:  377.61944580078125
time:  376.9978942871094
time:  376.91290283203125
time:  376.7490539550781
time:  376.84735107421875
time:  377.31121826171875
time:  377.7597351074219
time:  378.0966491699219
time:  377.1125793457031
time:  378.6475524902344
time:  377.3818664550781
time:  377.55596923828125
time:  376.7398376464844
time:  377.26104736328125
time:  376.7029724121094
time:  377.3736877441406
time:  377.0531921386719
time:  378.0229187011719
time:  376.6241149902344
time:  376.8862609863281
time:  377.81707763671875
time:  376.76953125
time:  377.6204833984375
time:  376.88116455078125
time:  378.0730895996094
time:  377.6675720214844
time:  377.1934814453125
time:  377.18426513671875
time:  378.13555908203125
time:  378.13555908203125
time:  378.46630859375
time:  377.44024658203125
time:  377.860107421875
time:  377.4443664550781
time:  377.4658508300781
time:  377.43206787109375
time:  378.30450439453125
time:  376.59747314453125
time:  377.9215393066406
time:  377.5487976074219
time:  377.90618896484375
time:  377.7136535644531
time:  377.12384033203125
time:  377.2119140625
time:  378.3976745605469
time:  376.9753723144531
time:  376.97637939453125
time:  377.9809265136719
time:  377.8938903808594
time:  377.6030578613281
time:  377.1310119628906
time:  377.9031066894531
time:  376.7848815917969
time:  377.8078308105469
time:  377.7648620605469
time:  378.27276611328125
time:  377.61944580078125
time:  377.9297180175781
time:  378.40179443359375
time:  379.694091796875
time:  379.8466491699219
time:  377.4115905761719
time:  379.24658203125
time:  377.4842834472656
time:  378.74993896484375
time:  378.1263427734375
time:  378.6158142089844
time:  377.97479248046875
time:  378.4540100097656
time:  379.26605224609375
time:  377.5836181640625
time:  378.5010681152344
time:  377.9256286621094
time:  379.2783508300781
time:  378.397705078125
time:  378.0915222167969
time:  378.2717590332031
time:  378.71002197265625
time:  378.6014709472656
time:  377.6204833984375
time:  378.57281494140625
time:  378.919921875
avg. time:  378.23944140860505
Peak memory requirement: 1.8367 GB
TORCH.CUDA.MEMORY_SUMMARY:  |===========================================================================|
|                  PyTorch CUDA memory summary, device ID 0                 |
|---------------------------------------------------------------------------|
|            CUDA OOMs: 0            |        cudaMalloc retries: 0         |
|===========================================================================|
|        Metric         | Cur Usage  | Peak Usage | Tot Alloc  | Tot Freed  |
|---------------------------------------------------------------------------|
| Allocated memory      | 126749 KiB |   1880 MiB |   8262 GiB |   8262 GiB |
|       from large pool | 111309 KiB |   1867 MiB |   8247 GiB |   8247 GiB |
|       from small pool |  15440 KiB |     21 MiB |     14 GiB |     14 GiB |
|---------------------------------------------------------------------------|
| Active memory         | 126749 KiB |   1880 MiB |   8262 GiB |   8262 GiB |
|       from large pool | 111309 KiB |   1867 MiB |   8247 GiB |   8247 GiB |
|       from small pool |  15440 KiB |     21 MiB |     14 GiB |     14 GiB |
|---------------------------------------------------------------------------|
| Requested memory      | 125802 KiB |   1879 MiB |   8259 GiB |   8259 GiB |
|       from large pool | 110390 KiB |   1865 MiB |   8245 GiB |   8245 GiB |
|       from small pool |  15412 KiB |     21 MiB |     14 GiB |     14 GiB |
|---------------------------------------------------------------------------|
| GPU reserved memory   |   3002 MiB |   3002 MiB |   3002 MiB |      0 B   |
|       from large pool |   2978 MiB |   2978 MiB |   2978 MiB |      0 B   |
|       from small pool |     24 MiB |     24 MiB |     24 MiB |      0 B   |
|---------------------------------------------------------------------------|
| Non-releasable memory |   8419 KiB | 467203 KiB |   2220 GiB |   2220 GiB |
|       from large pool |   5427 KiB | 465367 KiB |   2204 GiB |   2204 GiB |
|       from small pool |   2992 KiB |   8083 KiB |     15 GiB |     15 GiB |
|---------------------------------------------------------------------------|
| Allocations           |     247    |     298    |  237449    |  237202    |
|       from large pool |       5    |      28    |  122042    |  122037    |
|       from small pool |     242    |     293    |  115407    |  115165    |
|---------------------------------------------------------------------------|
| Active allocs         |     247    |     298    |  237449    |  237202    |
|       from large pool |       5    |      28    |  122042    |  122037    |
|       from small pool |     242    |     293    |  115407    |  115165    |
|---------------------------------------------------------------------------|
| GPU reserved segments |      38    |      38    |      38    |       0    |
|       from large pool |      26    |      26    |      26    |       0    |
|       from small pool |      12    |      12    |      12    |       0    |
|---------------------------------------------------------------------------|
| Non-releasable allocs |      21    |      40    |  146891    |  146870    |
|       from large pool |       2    |      21    |  102486    |  102484    |
|       from small pool |      19    |      24    |   44405    |   44386    |
|---------------------------------------------------------------------------|
| Oversize allocations  |       0    |       0    |       0    |       0    |
|---------------------------------------------------------------------------|
| Oversize GPU segments |       0    |       0    |       0    |       0    |
|===========================================================================|

