Used config:
time:  376.8146057128906
time:  375.25299072265625
time:  375.11578369140625
time:  376.1336364746094
time:  376.1285095214844
time:  375.3553771972656
time:  375.773193359375
time:  376.700927734375
time:  376.416259765625
time:  376.44287109375
time:  375.85614013671875
time:  375.6369934082031
time:  377.54266357421875
time:  376.0148620605469
time:  376.4787292480469
time:  377.07366943359375
time:  376.3220520019531
time:  376.6722412109375
time:  376.58624267578125
time:  376.2923583984375
time:  376.922119140625
time:  375.8888854980469
time:  376.84326171875
time:  375.67694091796875
time:  376.3906555175781
time:  377.1730041503906
time:  375.74041748046875
time:  376.332275390625
time:  377.23956298828125
time:  376.0588684082031
time:  377.4238586425781
time:  376.6241149902344
time:  377.0285949707031
time:  377.069580078125
time:  375.9288330078125
time:  377.57952880859375
time:  376.6302795410156
time:  376.3978271484375
time:  377.6051330566406
time:  377.2139587402344
time:  377.2333984375
time:  377.2375183105469
time:  378.060791015625
time:  376.1694641113281
time:  378.071044921875
time:  376.7459716796875
time:  378.2369384765625
time:  376.458251953125
time:  376.7900085449219
time:  377.8529357910156
time:  378.0075378417969
time:  377.5027160644531
time:  377.30303955078125
time:  378.1140441894531
time:  377.6174011230469
time:  377.40338134765625
time:  378.029052734375
time:  378.7120666503906
time:  378.1099548339844
time:  377.30712890625
time:  376.8422546386719
time:  378.11712646484375
time:  378.1099548339844
time:  378.08538818359375
time:  378.0106201171875
time:  379.17388916015625
time:  377.8744201660156
time:  378.0597839355469
time:  378.4744873046875
time:  378.2420349121094
time:  378.99981689453125
time:  379.4974670410156
time:  378.0792236328125
time:  378.14886474609375
time:  378.58099365234375
time:  378.3577575683594
time:  378.2942810058594
time:  378.18572998046875
time:  378.181640625
time:  378.63629150390625
time:  379.0571594238281
time:  377.860107421875
time:  379.0172119140625
time:  377.97479248046875
time:  379.2261047363281
time:  379.34796142578125
time:  378.1929016113281
time:  378.8738708496094
time:  379.0715026855469
time:  379.1667175292969
time:  379.4524230957031
time:  378.3208923339844
time:  378.7530212402344
time:  378.8717956542969
time:  379.74835205078125
time:  379.8558654785156
time:  379.4841613769531
time:  378.5133972167969
time:  380.1323547363281
time:  378.8625793457031
time:  379.89581298828125
time:  380.2367858886719
time:  379.7002258300781
time:  380.06475830078125
time:  380.6699523925781
time:  378.6854248046875
time:  381.2198486328125
time:  379.9582824707031
time:  380.3381652832031
time:  379.0745544433594
time:  379.5158996582031
time:  379.70635986328125
avg. time:  374.9087926735832
Peak memory requirement: 1.8367 GB
TORCH.CUDA.MEMORY_SUMMARY:  |===========================================================================|
|                  PyTorch CUDA memory summary, device ID 0                 |
|---------------------------------------------------------------------------|
|            CUDA OOMs: 0            |        cudaMalloc retries: 0         |
|===========================================================================|
|        Metric         | Cur Usage  | Peak Usage | Tot Alloc  | Tot Freed  |
|---------------------------------------------------------------------------|
| Allocated memory      | 126749 KiB |   1880 MiB |   8262 GiB |   8262 GiB |
|       from large pool | 111309 KiB |   1867 MiB |   8247 GiB |   8247 GiB |
|       from small pool |  15440 KiB |     21 MiB |     14 GiB |     14 GiB |
|---------------------------------------------------------------------------|
| Active memory         | 126749 KiB |   1880 MiB |   8262 GiB |   8262 GiB |
|       from large pool | 111309 KiB |   1867 MiB |   8247 GiB |   8247 GiB |
|       from small pool |  15440 KiB |     21 MiB |     14 GiB |     14 GiB |
|---------------------------------------------------------------------------|
| Requested memory      | 125802 KiB |   1879 MiB |   8259 GiB |   8259 GiB |
|       from large pool | 110390 KiB |   1865 MiB |   8245 GiB |   8245 GiB |
|       from small pool |  15412 KiB |     21 MiB |     14 GiB |     14 GiB |
|---------------------------------------------------------------------------|
| GPU reserved memory   |   3002 MiB |   3002 MiB |   3002 MiB |      0 B   |
|       from large pool |   2978 MiB |   2978 MiB |   2978 MiB |      0 B   |
|       from small pool |     24 MiB |     24 MiB |     24 MiB |      0 B   |
|---------------------------------------------------------------------------|
| Non-releasable memory |   8419 KiB | 467203 KiB |   2220 GiB |   2220 GiB |
|       from large pool |   5427 KiB | 465367 KiB |   2204 GiB |   2204 GiB |
|       from small pool |   2992 KiB |   8083 KiB |     15 GiB |     15 GiB |
|---------------------------------------------------------------------------|
| Allocations           |     247    |     298    |  237449    |  237202    |
|       from large pool |       5    |      28    |  122042    |  122037    |
|       from small pool |     242    |     293    |  115407    |  115165    |
|---------------------------------------------------------------------------|
| Active allocs         |     247    |     298    |  237449    |  237202    |
|       from large pool |       5    |      28    |  122042    |  122037    |
|       from small pool |     242    |     293    |  115407    |  115165    |
|---------------------------------------------------------------------------|
| GPU reserved segments |      38    |      38    |      38    |       0    |
|       from large pool |      26    |      26    |      26    |       0    |
|       from small pool |      12    |      12    |      12    |       0    |
|---------------------------------------------------------------------------|
| Non-releasable allocs |      21    |      40    |  146891    |  146870    |
|       from large pool |       2    |      21    |  102486    |  102484    |
|       from small pool |      19    |      24    |   44405    |   44386    |
|---------------------------------------------------------------------------|
| Oversize allocations  |       0    |       0    |       0    |       0    |
|---------------------------------------------------------------------------|
| Oversize GPU segments |       0    |       0    |       0    |       0    |
|===========================================================================|

